Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
emb_t2_linear_2,Linear,"[('Linear', (4194304, 32, 64))]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t2_act_2,VECtanh,"[('VECtanh', (4194304, 64))]",[],[],"[(4194304, 64)]","(4194304, 64)"
emb_t2_concat_2,MEM,"[('MEM', [(4194304, 64)])]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t2_res_2,VECadd,"[('VECadd', (4194304, 64))]",[],[],"[(4194304, 64), (4194304, 64)]","(4194304, 64)"
emb_t2_matmul,BMM,"[('BMM', (8192, 4, 512, 64))]",[],[],"[(8192, 512, 4), (8192, 512, 64)]","(8192, 4, 64)"
emb_t2_accum,VECadd,"[('VECadd', (8192, 256))]",[],[],"[(8192, 256), (8192, 256)]","(8192, 256)"
emb_t3_linear_0,Linear,"[('Linear', (4194304, 1, 16))]",[],[],"[(4194304, 1)]","(4194304, 16)"
emb_t3_act_0,VECtanh,"[('VECtanh', (4194304, 16))]",[],[],"[(4194304, 16)]","(4194304, 16)"
emb_t3_linear_1,Linear,"[('Linear', (4194304, 16, 32))]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t3_act_1,VECtanh,"[('VECtanh', (4194304, 32))]",[],[],"[(4194304, 32)]","(4194304, 32)"
emb_t3_concat_1,MEM,"[('MEM', [(4194304, 32)])]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t3_res_1,VECadd,"[('VECadd', (4194304, 32))]",[],[],"[(4194304, 32), (4194304, 32)]","(4194304, 32)"
emb_t3_linear_2,Linear,"[('Linear', (4194304, 32, 64))]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t3_act_2,VECtanh,"[('VECtanh', (4194304, 64))]",[],[],"[(4194304, 64)]","(4194304, 64)"
emb_t3_concat_2,MEM,"[('MEM', [(4194304, 64)])]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t3_res_2,VECadd,"[('VECadd', (4194304, 64))]",[],[],"[(4194304, 64), (4194304, 64)]","(4194304, 64)"
emb_t3_matmul,BMM,"[('BMM', (8192, 4, 512, 64))]",[],[],"[(8192, 512, 4), (8192, 512, 64)]","(8192, 4, 64)"
emb_t3_accum,VECadd,"[('VECadd', (8192, 256))]",[],[],"[(8192, 256), (8192, 256)]","(8192, 256)"
desc_normalize,VECmul,"[('VECmul', (8192, 256))]",[],[],"[(8192, 256)]","(8192, 256)"
desc_final_matmul,BMM,"[('BMM', (8192, 64, 4, 16))]",[],[],"[(8192, 64, 4), (8192, 4, 16)]","(8192, 64, 16)"
desc_reshape,MEM,"[('MEM', [(8192, 1024)])]",[],[],"[(8192, 64, 16)]","(8192, 1024)"
fit_linear_0,Linear,"[('Linear', (8192, 1024, 240))]",[],[],"[(8192, 1024)]","(8192, 240)"
fit_act_0,VECrelu,"[('VECrelu', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_linear_1,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_1,VECrelu,"[('VECrelu', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_1,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
fit_linear_2,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_2,VECrelu,"[('VECrelu', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_2,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
output_linear,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 240)]","(8192, 1)"
energy_sum,VECadd,"[('VECadd', (8192, 1))]",[],[],"[(8192, 1)]","(1,)"
