Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(122880, 3)])]",[],[],"[(122880, 3)]","(122880, 3)"
env_gather,MEM,"[('MEM', [(1024, 120, 3)])]",[],[],"[(1024, 120, 3)]","(1024, 120, 3)"
env_diff_norm,VECadd,"[('VECadd', (122880, 3))]",[],[],"[(122880, 3), (122880, 3)]","(122880, 3)"
env_inv_r,VECmul,"[('VECmul', (122880, 4))]",[],[],"[(122880, 4)]","(122880, 4)"
env_smooth_weight,VECmul,"[('VECmul', (122880, 1))]",[],[],"[(122880, 1)]","(122880, 1)"
env_mat_mul,VECmul,"[('VECmul', (122880, 4))]",[],[],"[(122880, 4), (122880, 1)]","(122880, 4)"
env_normalize,VECadd,"[('VECadd', (122880, 4))]",[],[],"[(122880, 4), (122880, 4)]","(122880, 4)"
emb_t0_linear_0,Linear,"[('Linear', (122880, 1, 25))]",[],[],"[(122880, 1)]","(122880, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (122880, 25))]",[],[],"[(122880, 25)]","(122880, 25)"
emb_t0_linear_1,Linear,"[('Linear', (122880, 25, 50))]",[],[],"[(122880, 25)]","(122880, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (122880, 50))]",[],[],"[(122880, 50)]","(122880, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(122880, 50)])]",[],[],"[(122880, 25)]","(122880, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (122880, 50))]",[],[],"[(122880, 50), (122880, 50)]","(122880, 50)"
emb_t0_linear_2,Linear,"[('Linear', (122880, 50, 100))]",[],[],"[(122880, 50)]","(122880, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (122880, 100))]",[],[],"[(122880, 100)]","(122880, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(122880, 100)])]",[],[],"[(122880, 50)]","(122880, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (122880, 100))]",[],[],"[(122880, 100), (122880, 100)]","(122880, 100)"
emb_t0_matmul,BMM,"[('BMM', (1024, 4, 120, 100))]",[],[],"[(1024, 120, 4), (1024, 120, 100)]","(1024, 4, 100)"
desc_normalize,VECmul,"[('VECmul', (1024, 400))]",[],[],"[(1024, 400)]","(1024, 400)"
desc_final_matmul,BMM,"[('BMM', (1024, 100, 4, 16))]",[],[],"[(1024, 100, 4), (1024, 4, 16)]","(1024, 100, 16)"
desc_reshape,MEM,"[('MEM', [(1024, 1600)])]",[],[],"[(1024, 100, 16)]","(1024, 1600)"
fit_linear_0,Linear,"[('Linear', (1024, 1600, 240))]",[],[],"[(1024, 1600)]","(1024, 240)"
fit_act_0,VECtanh,"[('VECtanh', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_linear_1,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_act_1,VECtanh,"[('VECtanh', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_res_1,VECadd,"[('VECadd', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
fit_linear_2,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_act_2,VECtanh,"[('VECtanh', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_res_2,VECadd,"[('VECadd', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
output_linear,Linear,"[('Linear', (1024, 240, 1))]",[],[],"[(1024, 240)]","(1024, 1)"
energy_sum,VECadd,"[('VECadd', (1024, 1))]",[],[],"[(1024, 1)]","(1,)"
