Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(141312, 3)])]",[],[],"[(141312, 3)]","(141312, 3)"
env_gather,MEM,"[('MEM', [(1024, 138, 3)])]",[],[],"[(1024, 138, 3)]","(1024, 138, 3)"
env_diff_norm,VECadd,"[('VECadd', (141312, 3))]",[],[],"[(141312, 3), (141312, 3)]","(141312, 3)"
env_inv_r,VECmul,"[('VECmul', (141312, 4))]",[],[],"[(141312, 4)]","(141312, 4)"
env_smooth_weight,VECmul,"[('VECmul', (141312, 1))]",[],[],"[(141312, 1)]","(141312, 1)"
env_mat_mul,VECmul,"[('VECmul', (141312, 4))]",[],[],"[(141312, 4), (141312, 1)]","(141312, 4)"
env_normalize,VECadd,"[('VECadd', (141312, 4))]",[],[],"[(141312, 4), (141312, 4)]","(141312, 4)"
emb_t0_linear_0,Linear,"[('Linear', (47104, 1, 25))]",[],[],"[(47104, 1)]","(47104, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (47104, 25))]",[],[],"[(47104, 25)]","(47104, 25)"
emb_t0_linear_1,Linear,"[('Linear', (47104, 25, 50))]",[],[],"[(47104, 25)]","(47104, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (47104, 50))]",[],[],"[(47104, 50)]","(47104, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(47104, 50)])]",[],[],"[(47104, 25)]","(47104, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (47104, 50))]",[],[],"[(47104, 50), (47104, 50)]","(47104, 50)"
emb_t0_linear_2,Linear,"[('Linear', (47104, 50, 100))]",[],[],"[(47104, 50)]","(47104, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (47104, 100))]",[],[],"[(47104, 100)]","(47104, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(47104, 100)])]",[],[],"[(47104, 50)]","(47104, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (47104, 100))]",[],[],"[(47104, 100), (47104, 100)]","(47104, 100)"
emb_t0_matmul,BMM,"[('BMM', (1024, 4, 46, 100))]",[],[],"[(1024, 46, 4), (1024, 46, 100)]","(1024, 4, 100)"
emb_t1_linear_0,Linear,"[('Linear', (94208, 1, 25))]",[],[],"[(94208, 1)]","(94208, 25)"
emb_t1_act_0,VECtanh,"[('VECtanh', (94208, 25))]",[],[],"[(94208, 25)]","(94208, 25)"
emb_t1_linear_1,Linear,"[('Linear', (94208, 25, 50))]",[],[],"[(94208, 25)]","(94208, 50)"
emb_t1_act_1,VECtanh,"[('VECtanh', (94208, 50))]",[],[],"[(94208, 50)]","(94208, 50)"
emb_t1_concat_1,MEM,"[('MEM', [(94208, 50)])]",[],[],"[(94208, 25)]","(94208, 50)"
emb_t1_res_1,VECadd,"[('VECadd', (94208, 50))]",[],[],"[(94208, 50), (94208, 50)]","(94208, 50)"
emb_t1_linear_2,Linear,"[('Linear', (94208, 50, 100))]",[],[],"[(94208, 50)]","(94208, 100)"
emb_t1_act_2,VECtanh,"[('VECtanh', (94208, 100))]",[],[],"[(94208, 100)]","(94208, 100)"
emb_t1_concat_2,MEM,"[('MEM', [(94208, 100)])]",[],[],"[(94208, 50)]","(94208, 100)"
emb_t1_res_2,VECadd,"[('VECadd', (94208, 100))]",[],[],"[(94208, 100), (94208, 100)]","(94208, 100)"
emb_t1_matmul,BMM,"[('BMM', (1024, 4, 92, 100))]",[],[],"[(1024, 92, 4), (1024, 92, 100)]","(1024, 4, 100)"
emb_t1_accum,VECadd,"[('VECadd', (1024, 400))]",[],[],"[(1024, 400), (1024, 400)]","(1024, 400)"
desc_normalize,VECmul,"[('VECmul', (1024, 400))]",[],[],"[(1024, 400)]","(1024, 400)"
desc_final_matmul,BMM,"[('BMM', (1024, 100, 4, 16))]",[],[],"[(1024, 100, 4), (1024, 4, 16)]","(1024, 100, 16)"
desc_reshape,MEM,"[('MEM', [(1024, 1600)])]",[],[],"[(1024, 100, 16)]","(1024, 1600)"
fit_linear_0,Linear,"[('Linear', (1024, 1600, 240))]",[],[],"[(1024, 1600)]","(1024, 240)"
fit_act_0,VECtanh,"[('VECtanh', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_linear_1,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_act_1,VECtanh,"[('VECtanh', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_res_1,VECadd,"[('VECadd', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
fit_linear_2,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_act_2,VECtanh,"[('VECtanh', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_res_2,VECadd,"[('VECadd', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
output_linear,Linear,"[('Linear', (1024, 240, 1))]",[],[],"[(1024, 240)]","(1024, 1)"
energy_sum,VECadd,"[('VECadd', (1024, 1))]",[],[],"[(1024, 1)]","(1,)"
output_bw_input_grad,Linear,"[('Linear', (1024, 240, 1))]",[],[],"[(1024, 1)]","(1024, 240)"
output_bw_weight_grad,Linear,"[('Linear', (1024, 240, 1))]",[],[],"[(1024, 1)]","(1, 240)"
output_bw_bias_grad,MEM,"[('MEM', [(1024, 1)])]",[],[],"[(1024, 1)]","(1,)"
fit_bw_input_2_input_grad,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_bw_input_2_weight_grad,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(240, 240)"
fit_bw_input_2_bias_grad,MEM,"[('MEM', [(1024, 240)])]",[],[],"[(1024, 240)]","(240,)"
fit_bw_act_2,VECmul,"[('VECmul', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
fit_bw_input_1_input_grad,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_bw_input_1_weight_grad,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(240, 240)"
fit_bw_input_1_bias_grad,MEM,"[('MEM', [(1024, 240)])]",[],[],"[(1024, 240)]","(240,)"
fit_bw_act_1,VECmul,"[('VECmul', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
fit_bw_input_0_input_grad,Linear,"[('Linear', (1024, 1600, 240))]",[],[],"[(1024, 240)]","(1024, 1600)"
fit_bw_input_0_weight_grad,Linear,"[('Linear', (1024, 1600, 240))]",[],[],"[(1024, 240)]","(240, 1600)"
fit_bw_input_0_bias_grad,MEM,"[('MEM', [(1024, 240)])]",[],[],"[(1024, 240)]","(240,)"
fit_bw_act_0,VECmul,"[('VECmul', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
desc_bw_matmul,BMM,"[('BMM', (1024, 100, 16, 4))]",[],[],"[(1024, 100, 16)]","(1024, 100, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (1024, 46, 4, 100))]",[],[],"[(1024, 4, 100)]","(1024, 46, 100)"
emb_t0_bw_2_input_grad,Linear,"[('Linear', (47104, 50, 100))]",[],[],"[(47104, 100)]","(47104, 50)"
emb_t0_bw_2_weight_grad,Linear,"[('Linear', (47104, 50, 100))]",[],[],"[(47104, 100)]","(100, 50)"
emb_t0_bw_2_bias_grad,MEM,"[('MEM', [(47104, 100)])]",[],[],"[(47104, 100)]","(100,)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (47104, 100))]",[],[],"[(47104, 100), (47104, 100)]","(47104, 100)"
